organism_name,assembly_accession,refseq_category,excluded_from_refseq,bioproject,biosample,wgs_master,taxid,species_taxid,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name,submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,relation_to_type_material,asm_not_live_date,assembly_type,group,genome_size,genome_size_ungapped,gc_percent,replicon_count,scaffold_count,contig_count,annotation_provider,annotation_name,annotation_date,total_gene_count,protein_coding_gene_count,non_coding_gene_count,pubmed_id,Order/Family,Common Name,Wild,Capt.,M/F,Reference,total-length,spanned-gaps,unspanned-gaps,region-count,scaffold-count,scaffold-N50,scaffold-L50,scaffold-N75,scaffold-N90,contig-count,contig-N50,contig-L50,total-gap-length,molecule-count,top-level-count,component-count,gc-perc
Sarcophilus harrisii,GCA_902635505.1,representative genome,na,PRJEB35073,SAMEA6099886,CACPPN000000000.1,9305,9305,na,na,latest,Chromosome,Major,Full,2019-11-07,mSarHar1.11,SC,GCF_902635505.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/635/505/GCA_902635505.1_mSarHar1.11,na,na,haploid,vertebrate_mammalian,,,36.0,8.0,105.0,105.0,SC,Annotation submitted by SC,,0.0,0.0,0.0,na, ,Tasmanian devil,8.0,,x,[100],3086657325.0,339.0,0.0,0.0,105.0,611347268.0,3.0,464895054.0,254895979.0,444.0,62339597.0,14.0,46746.0,8.0,105.0,105.0,36.0
Sarcophilus harrisii,GCF_902635505.1,representative genome,na,PRJNA596784,SAMEA6099886,CACPPN000000000.1,9305,9305,na,na,latest,Chromosome,Major,Full,2019-11-07,mSarHar1.11,SC,GCA_902635505.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/635/505/GCF_902635505.1_mSarHar1.11,na,na,haploid,vertebrate_mammalian,,,36.0,8.0,105.0,105.0,NCBI RefSeq,NCBI Sarcophilus harrisii Annotation Release 103,,26869.0,19966.0,4244.0,21709235, ,Tasmanian devil,8.0,,x,[100],3086674442.0,339.0,0.0,0.0,106.0,611347268.0,3.0,464895054.0,254895979.0,445.0,62339597.0,14.0,46746.0,9.0,106.0,106.0,36.0
Scalopus aquaticus,GCA_004024925.1,representative genome,na,PRJNA399361,SAMN07678045,PVIJ00000000.1,71119,71119,na,US009,latest,Scaffold,Major,Full,2019-01-15,ScaAqu_v1_BIUU,Broad Institute,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/024/925/GCA_004024925.1_ScaAqu_v1_BIUU,na,na,haploid,vertebrate_mammalian,2068871057.0,2068147157.0,42.0,0.0,640296.0,640296.0,Broad Institute,Annotation submitted by Broad Institute,,0.0,0.0,0.0,na, ,Eastern aquatic mole,3.0,,x,[100] [109],2068871057,7239,0,0,640296,94879,6185,41389,3543,647535,72421,8139,723900,0,640296,640296,2068871057
Sciurus carolinensis,GCA_902686445.2,representative genome,na,PRJEB35386,SAMEA994726,CACRXI000000000.2,30640,30640,na,na,latest,Chromosome,Major,Full,2020-07-31,mSciCar1.2,SC,GCF_902686445.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/686/445/GCA_902686445.2_mSciCar1.2,na,na,haploid,vertebrate_mammalian,,,40.0,21.0,752.0,752.0,SC,Annotation submitted by SC,,0.0,0.0,0.0,na, ,Eastern gray squirrel,23.5,,x,[21],2815413801.0,1824.0,0.0,0.0,753.0,148229995.0,8.0,94684172.0,30991954.0,2577.0,13975867.0,52.0,604531.0,22.0,753.0,753.0,40.0
Sciurus carolinensis,GCF_902686445.1,representative genome,na,PRJNA823697,SAMEA994726,CACRXI000000000.2,30640,30640,na,na,latest,Chromosome,Major,Full,2020-07-31,mSciCar1.2,SC,GCA_902686445.2,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/686/445/GCF_902686445.1_mSciCar1.2,na,na,haploid,vertebrate_mammalian,,,40.0,21.0,752.0,752.0,NCBI RefSeq,GCF_902686445.1-RS_2023_03,,37331.0,21959.0,6698.0,na, ,Eastern gray squirrel,23.5,,x,[21],2815397268.0,1824.0,0.0,0.0,752.0,148229995.0,8.0,94684172.0,30991954.0,2576.0,13975867.0,52.0,604531.0,21.0,752.0,752.0,40.0
Sciurus vulgaris,GCA_902686455.2,representative genome,na,PRJEB35380,SAMEA994733,CACRXJ000000000.2,55149,55149,na,na,latest,Chromosome,Major,Full,2020-07-31,mSciVul1.2,SC,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/686/455/GCA_902686455.2_mSciVul1.2,na,na,haploid,vertebrate_mammalian,,,40.0,21.0,638.0,638.0,SC,Annotation submitted by SC,,0.0,0.0,0.0,na, ,Eurasian red squirrel,12.0,,x,[100],2878607543,1169,0,0,639,153872958,8,100599875,41577549,1808,16333633,51,163358959,22,639,639,2878591032
Sigmodon hispidus,GCA_004025045.1,representative genome,na,PRJNA399433,SAMN07678138,PVIH00000000.1,42415,42415,na,US029,latest,Scaffold,Major,Full,2019-01-15,SigHis_v1_BIUU,Broad Institute,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/025/045/GCA_004025045.1_SigHis_v1_BIUU,na,na,haploid,vertebrate_mammalian,,,40.0,0.0,883546.0,883546.0,Broad Institute,Annotation submitted by Broad Institute,,0.0,0.0,0.0,na, ,Cotton rat,,5.2,x,[143],2730600022,13744,0,0,883546,101373,7354,40685,1886,897290,67983,11141,1374400,0,883546,883546,2730600022
Solenodon paradoxus,GCA_004363575.1,representative genome,na,PRJNA399371,SAMN07678062,RJWH00000000.1,79805,79805,na,US097,latest,Scaffold,Major,Full,2019-03-22,SolPar_v1_BIUU,Broad Institute,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/363/575/GCA_004363575.1_SolPar_v1_BIUU,na,na,haploid,vertebrate_mammalian,2109877870.0,2109359270.0,40.0,0.0,176618.0,176618.0,Broad Institute,Annotation submitted by Broad Institute,,0.0,0.0,0.0,na, ,Haitian solenodon,,11.3,x,[100] [229],2109877870,5186,0,0,176618,407682,1301,160497,48982,181804,236847,2341,518600,0,176618,176618,40
Sorex araneus,GCA_027595985.1,representative genome,na,PRJNA916523,SAMN32477717,JAQBIA000000000.1,42254,42254,na,mSorAra2,latest,Chromosome,Major,Full,2023-01-09,mSorAra2.pri,Vertebrate Genomes Project,GCF_027595985.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/027/595/985/GCA_027595985.1_mSorAra2.pri,na,na,haploid,vertebrate_mammalian,,,43.0,12.0,65.0,65.0,Vertebrate Genomes Project,Annotation submitted by Vertebrate Genomes Project,,0.0,0.0,0.0,na, ,Eurasian common shrew,2.0,,x,[100],2406010873.0,1427.0,0.0,0.0,66.0,374364821.0,3.0,216565905.0,71220267.0,1493.0,4024507.0,182.0,12943964.0,13.0,66.0,66.0,43.0
Sorex araneus,GCF_027595985.1,representative genome,na,PRJNA953984,SAMN32477717,JAQBIA000000000.1,42254,42254,na,mSorAra2,latest,Chromosome,Major,Full,2023-01-09,mSorAra2.pri,Vertebrate Genomes Project,GCA_027595985.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/027/595/985/GCF_027595985.1_mSorAra2.pri,na,na,haploid,vertebrate_mammalian,,,43.0,12.0,65.0,65.0,NCBI RefSeq,GCF_027595985.1-RS_2023_04,,28480.0,20687.0,3896.0,na, ,Eurasian common shrew,2.0,,x,[100],2405993548.0,1427.0,0.0,0.0,65.0,374364821.0,3.0,216565905.0,71220267.0,1492.0,4024507.0,182.0,12943964.0,12.0,65.0,65.0,43.0
Sorex fumeus,GCA_029834395.2,representative genome,na,PRJNA826195,SAMN33271612,JARJLC000000000.1,62283,62283,na,SC7_HLTpool,latest,Contig,Major,Full,2023-04-17,SorFum_2.1,Trent University,GCF_029834395.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/029/834/395/GCA_029834395.2_SorFum_2.1,na,na,haploid,vertebrate_mammalian,,,43.5,0.0,497.0,497.0,Trent University,Annotation submitted by Trent University,,0.0,0.0,0.0,na, ,Smoky shrew,1.0,,x,[100],2873555620.0,0.0,0.0,0.0,497.0,42400022.0,23.0,0.0,0.0,497.0,497.0,43.5,2873555620.0,2873555620.0,0.0,0.0,43.5
Sorex fumeus,GCF_029834395.1,representative genome,na,PRJNA972655,SAMN33271612,JARJLC000000000.1,62283,62283,na,SC7_HLTpool,latest,Contig,Major,Full,2023-04-17,SorFum_2.1,Trent University,GCA_029834395.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/029/834/395/GCF_029834395.1_SorFum_2.1,na,na,haploid,vertebrate_mammalian,,,43.5,0.0,497.0,497.0,NCBI RefSeq,GCF_029834395.1-RS_2023_10,,30483.0,20380.0,4609.0,na, ,Smoky shrew,1.0,,x,[100],2873555620.0,0.0,0.0,0.0,497.0,42400022.0,23.0,0.0,0.0,497.0,497.0,43.5,2873555620.0,2873555620.0,0.0,0.0,43.5
Speothos venaticus,GCA_023170115.1,representative genome,na,PRJDB9764,SAMD00222918,BLYH00000000.1,68741,68741,na,1598,latest,Scaffold,Major,Full,2022-04-01,Speothos_venaticus_v01,"Center for Research and Education of Wildlife, Kyoto City Zoo",na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/170/115/GCA_023170115.1_Speothos_venaticus_v01,na,na,haploid,vertebrate_mammalian,,,41.0,0.0,52603.0,52603.0,"Center for Research and Education of Wildlife, Kyoto City Zoo","Annotation submitted by Center for Research and Education of Wildlife, Kyoto City Zoo",,0.0,0.0,0.0,na, ,Bush dog,,10.3,x,[143],2317707308,105650,0,0,52603,111912,6289,60975,28939,158253,39174,17107,22570905,0,52603,52603,41
Stenella coeruleoalba,GCA_951394435.1,representative genome,na,PRJEB62076,SAMEA111380539,CATOBZ000000000.1,9737,9737,na,na,latest,Chromosome,Major,Full,2023-06-16,mSteCoe1.1,WELLCOME SANGER INSTITUTE,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/951/394/435/GCA_951394435.1_mSteCoe1.1,na,na,haploid,vertebrate_mammalian,,,42.0,23.0,637.0,637.0,WELLCOME SANGER INSTITUTE,Annotation submitted by WELLCOME SANGER INSTITUTE,,0.0,0.0,0.0,na, ,Striped dolphin,50.0,,x,[229],2691423227.0,993.0,0.0,0.0,638.0,105253534.0,10.0,85750194.0,3773959.0,1631.0,3590204.0,240.0,198431.0,24.0,638.0,638.0,42.0
Steno bredanensis,GCA_028646385.1,representative genome,na,PRJNA512907,SAMN16895774,JAQQSN000000000.1,46167,46167,na,Sample2567,latest,Chromosome,Major,Full,2023-02-16,Steno_bredanensis_HiC,DNA Zoo,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/646/385/GCA_028646385.1_Steno_bredanensis_HiC,na,na,haploid,vertebrate_mammalian,,,41.5,22.0,221678.0,221678.0,DNA Zoo,Annotation submitted by DNA Zoo,,0.0,0.0,0.0,na, ,Rough-toothed dolphin,32.0,,x,[240],2331324105.0,45128.0,0.0,0.0,221678.0,94897118.0,10.0,77052751.0,32548761.0,266806.0,59977.0,11190.0,16873200.0,22.0,221678.0,221678.0,41.5
Suncus etruscus,GCA_024139225.1,representative genome,na,PRJNA838699,SAMN28420931,JAMYDX000000000.1,109475,109475,na,mSunEtr1,latest,Chromosome,Major,Full,2022-07-06,mSunEtr1.pri.cur,Vertebrate Genomes Project,GCF_024139225.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/139/225/GCA_024139225.1_mSunEtr1.pri.cur,na,na,haploid,vertebrate_mammalian,,,40.0,22.0,147.0,147.0,Vertebrate Genomes Project,Annotation submitted by Vertebrate Genomes Project,,0.0,0.0,0.0,na, ,Pygmy white-toothed shrew,2.0,,x,[21],2471683639.0,1007.0,0.0,0.0,148.0,131952995.0,8.0,99890541.0,76877584.0,1155.0,5042816.0,133.0,10644055.0,23.0,148.0,148.0,40.0
Suncus etruscus,GCF_024139225.1,representative genome,na,PRJNA862492,SAMN28420931,JAMYDX000000000.1,109475,109475,na,mSunEtr1,latest,Chromosome,Major,Full,2022-07-06,mSunEtr1.pri.cur,Vertebrate Genomes Project,GCA_024139225.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/139/225/GCF_024139225.1_mSunEtr1.pri.cur,na,na,haploid,vertebrate_mammalian,,,40.0,22.0,147.0,147.0,NCBI RefSeq,GCF_024139225.1-RS_2023_02,,39091.0,19819.0,13906.0,na, ,Pygmy white-toothed shrew,2.0,,x,[21],2471666657.0,1007.0,0.0,0.0,147.0,131952995.0,8.0,99890541.0,76877584.0,1154.0,5042816.0,133.0,10644055.0,22.0,147.0,147.0,40.0
Suricata suricatta,GCA_006229205.1,representative genome,na,PRJNA540846,SAMN11840572,VCRZ00000000.1,37032,37032,na,VVHF042,latest,Chromosome,Major,Full,2019-07-03,meerkat_22Aug2017_6uvM2_HiC,DNA Zoo,GCF_006229205.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/229/205/GCA_006229205.1_meerkat_22Aug2017_6uvM2_HiC,na,na,haploid,vertebrate_mammalian,,,41.5,18.0,63791.0,63791.0,DNA Zoo,Annotation submitted by DNA Zoo,,0.0,0.0,0.0,na, ,Meerkat,,12.5,x,[143],2353578744.0,65245.0,0.0,0.0,63791.0,141453419.0,8.0,109239758.0,78599426.0,129036.0,75409.0,8917.0,6638100.0,18.0,63791.0,63791.0,41.5
Suricata suricatta,GCF_006229205.1,representative genome,na,PRJNA553468,SAMN11840572,VCRZ00000000.1,37032,37032,na,VVHF042,latest,Chromosome,Major,Full,2019-07-03,meerkat_22Aug2017_6uvM2_HiC,DNA Zoo,GCA_006229205.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/006/229/205/GCF_006229205.1_meerkat_22Aug2017_6uvM2_HiC,na,na,haploid,vertebrate_mammalian,,,41.5,18.0,63791.0,63791.0,NCBI RefSeq,NCBI Suricata suricatta Annotation Release 100,,35499.0,19608.0,10957.0,na, ,Meerkat,,12.5,x,[143],2353578744,65245,0,0,129036,75409,8917,6638100,18,63791,63791,2353578744,2346940644,65245,0,2292827336,2286230436
Sus scrofa,GCA_000003025.6,representative genome,na,PRJNA13421,SAMN02953785,AEMK00000000.2,9823,9823,breed=Duroc,TJ Tabasco,latest,Chromosome,Major,Full,2017-02-07,Sscrofa11.1,The Swine Genome Sequencing Consortium (SGSC),GCF_000003025.6,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/003/025/GCA_000003025.6_Sscrofa11.1,na,na,haploid,vertebrate_mammalian,,,42.0,20.0,705.0,1307.0,The Swine Genome Sequencing Consortium (SGSC),Annotation submitted by The Swine Genome Sequencing Consortium (SGSC),,0.0,0.0,0.0,32543654, ,Wild boar,21.0,,x,[100],2501895775.0,413.0,93.0,2.0,705.0,88231837.0,9.0,52130888.0,23010887.0,1117.0,48231277.0,15.0,29864641.0,20.0,612.0,1307.0,42.0
Sus scrofa,GCF_000003025.6,representative genome,na,PRJNA28993,SAMN02953785,AEMK00000000.2,9823,9823,breed=Duroc,TJ Tabasco,latest,Chromosome,Major,Full,2017-02-07,Sscrofa11.1,The Swine Genome Sequencing Consortium (SGSC),GCA_000003025.6,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/003/025/GCF_000003025.6_Sscrofa11.1,na,na,haploid,vertebrate_mammalian,,,42.0,20.0,705.0,1307.0,NCBI RefSeq,NCBI Sus scrofa Annotation Release 106,,30371.0,20666.0,6484.0,10433971;32543654, ,Wild boar,21.0,,x,[100],2501912388.0,413.0,93.0,2.0,706.0,88231837.0,9.0,52130888.0,23010887.0,1118.0,48231277.0,15.0,29864641.0,21.0,613.0,1308.0,42.0
Sylvicapra grimmia,GCA_006408735.1,representative genome,na,PRJNA438286,SAMN08714508,SJYH00000000.1,119562,119562,na,CMD-5126,latest,Scaffold,Major,Full,2019-06-24,CMD,Northwestern Polytechnical University,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/408/735/GCA_006408735.1_CMD,na,na,haploid,vertebrate_mammalian,,,42.5,0.0,22324.0,22324.0,Northwestern Polytechnical University,Annotation submitted by Northwestern Polytechnical University,,0.0,0.0,0.0,31221828, ,Gray duiker,,12.0,x,[100],3145094493.0,446327.0,0.0,0.0,22324.0,583330.0,1658.0,291300.0,98417.0,468651.0,9720.0,76074.0,573436141.0,0.0,22324.0,22324.0,42.5
Sylvilagus floridanus,GCA_949820135.1,representative genome,na,PRJEB61298,SAMEA13607423,CATKVR000000000.1,9988,9988,na,na,latest,Chromosome,Major,Full,2023-04-19,mSylFlo1.10,Wellcome Sanger Institute,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/820/135/GCA_949820135.1_mSylFlo1.10,na,na,haploid,vertebrate_mammalian,,,43.5,24.0,99.0,99.0,Wellcome Sanger Institute,Annotation submitted by Wellcome Sanger Institute,,0.0,0.0,0.0,na, ,Eastern cottontail (+),5.0,9.0,x,[280],2848420111.0,316.0,0.0,0.0,99.0,129271642.0,9.0,99382428.0,84041373.0,415.0,34907720.0,26.0,31600.0,24.0,99.0,99.0,43.5
Syncerus caffer,GCA_902825105.1,representative genome,na,PRJEB36586,SAMEA6520500,CADEAB000000000.1,9970,9970,na,na,latest,Scaffold,Major,Full,2020-04-02,synceruscaffer,UNIVERSITY OF EDINBURGH,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/825/105/GCA_902825105.1_synceruscaffer,na,na,haploid,vertebrate_mammalian,,,42.0,0.0,3265.0,3265.0,UNIVERSITY OF EDINBURGH,Annotation submitted by UNIVERSITY OF EDINBURGH,,0.0,0.0,0.0,na, ,African buffalo,29.5,,x,[21],2652966730,3713,0,0,3265,69160875,13,31459638,8757406,6978,2018310,401,2982431,0,3265,3265,2652966730
Tachyglossus aculeatus,GCA_015852505.1,representative genome,na,PRJNA607237,SAMN12634963,JADRJE000000000.1,9261,9261,na,mTacAcu1,latest,Chromosome,Major,Full,2020-12-09,mTacAcu1.pri,Vertebrate Genomes Project,GCF_015852505.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/852/505/GCA_015852505.1_mTacAcu1.pri,na,na,haploid,vertebrate_mammalian,,,45.5,36.0,310.0,310.0,Vertebrate Genomes Project,Annotation submitted by Vertebrate Genomes Project,,0.0,0.0,0.0,na,Tachyglosidae,Short-nosed echidna (+),,50.0,x,[96],2213020595.0,521.0,0.0,0.0,311.0,63379719.0,10.0,40915175.0,21663010.0,832.0,19859057.0,36.0,30817363.0,37.0,311.0,311.0,45.5
Tachyglossus aculeatus,GCF_015852505.1,representative genome,na,PRJNA687514,SAMN12634963,JADRJE000000000.1,9261,9261,na,mTacAcu1,latest,Chromosome,Major,Full,2020-12-09,mTacAcu1.pri,Vertebrate Genomes Project,GCA_015852505.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/852/505/GCF_015852505.1_mTacAcu1.pri,na,na,haploid,vertebrate_mammalian,,,45.5,36.0,310.0,310.0,NCBI RefSeq,NCBI Tachyglossus aculeatus Annotation Release 100,,31147.0,18929.0,10055.0,na,Tachyglosidae,Short-nosed echidna (+),,50.0,x,[96],2213004214.0,521.0,0.0,0.0,310.0,63379719.0,10.0,40915175.0,21663010.0,831.0,19859057.0,36.0,30817363.0,36.0,310.0,310.0,45.5
Tadarida brasiliensis,GCA_030848825.1,representative genome,na,PRJNA972445,SAMN35075070,JAUMIU000000000.1,9438,9438,na,mTadBra1,latest,Chromosome,Major,Full,2023-08-22,DD_mTadBra1_pri,Bat1K,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/848/825/GCA_030848825.1_DD_mTadBra1_pri,na,na,haploid,vertebrate_mammalian,,,42.5,25.0,147.0,147.0,Bat1K,Annotation submitted by Bat1K,,0.0,0.0,0.0,na,Molossidae,Free-tailed bat (+),8.0,,x,[174],2283188801.0,20.0,0.0,0.0,148.0,111098925.0,9.0,78395959.0,53271390.0,168.0,86333355.0,11.0,5952.0,26.0,148.0,148.0,42.5
Tamandua tetradactyla,GCA_023851605.1,representative genome,na,PRJNA561939,SAMN12612337,JAMSGI000000000.1,48850,48850,na,mTamTet1,latest,Chromosome,Major,Full,2022-06-22,mTamTet1.pri,Vertebrate Genomes Project,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/851/605/GCA_023851605.1_mTamTet1.pri,na,na,haploid,vertebrate_mammalian,,,39.5,28.0,200.0,200.0,Vertebrate Genomes Project,Annotation submitted by Vertebrate Genomes Project,,0.0,0.0,0.0,na, ,Southern tamandua (+),,9.0,x,[100],3205741135.0,961.0,0.0,0.0,201.0,174634624.0,8.0,90706894.0,61570381.0,1162.0,9869167.0,91.0,17897414.0,29.0,201.0,201.0,39.5
Tapirus indicus,GCA_031878705.1,representative genome,na,PRJNA1010472,SAMN37096863,JAVSPQ000000000.1,9802,9802,na,mTapInd1,latest,Chromosome,Major,Full,2023-09-25,mTapInd1.hap2,Vertebrate Genomes Project,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/031/878/705/GCA_031878705.1_mTapInd1.hap2,na,na,haploid,vertebrate_mammalian,,,41.0,26.0,192.0,192.0,Vertebrate Genomes Project,Annotation submitted by Vertebrate Genomes Project,,0.0,0.0,0.0,na,Tapiridae,Malayan tapir,30.0,,x,[192],2477445429.0,92.0,0.0,0.0,193.0,129754520.0,9.0,87841743.0,42189370.0,285.0,56553937.0,15.0,18400.0,27.0,193.0,193.0,41.0
Tapirus terrestris,GCA_004025025.1,representative genome,na,PRJNA399422,SAMN07678114,PVID00000000.1,9801,9801,na,BS40,latest,Scaffold,Major,Full,2019-01-15,TapTer_v1_BIUU,Broad Institute,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/025/025/GCA_004025025.1_TapTer_v1_BIUU,na,na,haploid,vertebrate_mammalian,,,41.0,0.0,803506.0,803506.0,Broad Institute,Annotation submitted by Broad Institute,,0.0,0.0,0.0,na, ,Brazilian tapir,30.0,,x,[100] [192],2571458752,2273,0,0,803506,186384,3791,77111,3513,805779,164193,4276,227300,0,803506,803506,2571458752
Theropithecus gelada,GCA_003255815.1,representative genome,na,PRJNA470999,SAMN09197221,QGDE00000000.1,9565,9565,na,Dixy,latest,Chromosome,Major,Full,2018-06-19,Tgel_1.0,Kenneth Chiou's shared submissions,GCF_003255815.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/255/815/GCA_003255815.1_Tgel_1.0,na,na,haploid,vertebrate_mammalian,,,41.0,22.0,15307.0,15307.0,Kenneth Chiou's shared submissions,Annotation submitted by Kenneth Chiou's shared submissions,,0.0,0.0,0.0,35332281, ,Gelada (+),20.0,,x,[100],2889614139.0,19800.0,0.0,0.0,15307.0,130230028.0,9.0,107931652.0,77165238.0,35107.0,310061.0,2649.0,47192329.0,22.0,15307.0,15307.0,41.0
Theropithecus gelada,GCF_003255815.1,representative genome,na,PRJNA477372,SAMN09197221,QGDE00000000.1,9565,9565,na,Dixy,latest,Chromosome,Major,Full,2018-06-19,Tgel_1.0,Kenneth Chiou's shared submissions,GCA_003255815.1,different,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/255/815/GCF_003255815.1_Tgel_1.0,na,na,haploid,vertebrate_mammalian,,,41.0,22.0,15307.0,15307.0,NCBI RefSeq,NCBI Theropithecus gelada Annotation Release 100,,32585.0,20683.0,4945.0,19321426;35332281, ,Gelada (+),20.0,,x,[100],2889630685.0,19800.0,0.0,0.0,15308.0,130230028.0,9.0,107931652.0,77165238.0,35108.0,310061.0,2649.0,47192329.0,23.0,15308.0,15308.0,41.0
Thryonomys swinderianus,GCA_004025085.1,representative genome,na,PRJNA399470,SAMN07678129,PVIC000000000.1,10169,10169,na,US090,latest,Scaffold,Major,Full,2019-01-15,ThrSwi_v1_BIUU,Broad Institute,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/025/085/GCA_004025085.1_ThrSwi_v1_BIUU,na,na,haploid,vertebrate_mammalian,,,43.0,0.0,1889641.0,1889641.0,Broad Institute,Annotation submitted by Broad Institute,,0.0,0.0,0.0,na,Thryonomyidae,Cane rat,4.3,,x,[21],2662148533,8825,0,0,1889641,21523,31098,3452,307,1898466,18955,35727,882500,0,1889641,1889641,2662148533
Tragelaphus imberbis,GCA_006410775.1,representative genome,na,PRJNA438286,SAMN08714498,SJYM00000000.1,9947,9947,na,LEK-543,latest,Scaffold,Major,Full,2019-06-24,LEK,Northwestern Polytechnical University,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/410/775/GCA_006410775.1_LEK,na,na,haploid,vertebrate_mammalian,,,42.5,0.0,272415.0,272415.0,Northwestern Polytechnical University,Annotation submitted by Northwestern Polytechnical University,,0.0,0.0,0.0,31221828, ,Lesser kudu (+),15.0,,x,[100],4038235010.0,312014.0,0.0,0.0,272415.0,1775046.0,570.0,168678.0,10250.0,584429.0,12858.0,62452.0,941430297.0,0.0,272415.0,272415.0,42.5
Tragelaphus oryx,GCA_006416875.1,representative genome,na,PRJNA438286,SAMN08714500,SJYK000000000.1,9945,9945,na,CME-1477,latest,Scaffold,Major,Full,2019-06-24,CME,Northwestern Polytechnical University,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/416/875/GCA_006416875.1_CME,na,na,haploid,vertebrate_mammalian,,,42.0,0.0,4043025.0,4043025.0,Northwestern Polytechnical University,Annotation submitted by Northwestern Polytechnical University,,0.0,0.0,0.0,31221828, ,Eland antelope,25.0,,x,[100],2837493372,8,0,0,4043025,1262,576556,480,252,4043033,1262,576556,233,0,4043025,4043025,42
Tragelaphus oryx,GCA_006416875.1,representative genome,na,PRJNA438286,SAMN08714500,SJYK000000000.1,9945,9945,na,CME-1477,latest,Scaffold,Major,Full,2019-06-24,CME,Northwestern Polytechnical University,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/416/875/GCA_006416875.1_CME,na,na,haploid,vertebrate_mammalian,,,42.0,0.0,4043025.0,4043025.0,Northwestern Polytechnical University,Annotation submitted by Northwestern Polytechnical University,,0.0,0.0,0.0,31221828, ,Eland antelope,25.0,,x,[100],2837493372,8,0,0,4043025,1262,576556,480,252,4043033,1262,576556,233,0,4043025,4043025,42
Tragelaphus strepsiceros,GCA_006410795.1,representative genome,na,PRJNA438286,SAMN08714497,SJYU00000000.1,9946,9946,na,GTK-544,latest,Scaffold,Major,Full,2019-06-24,GTK,Northwestern Polytechnical University,na,na,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/006/410/795/GCA_006410795.1_GTK,na,na,haploid,vertebrate_mammalian,,,42.0,0.0,320432.0,320432.0,Northwestern Polytechnical University,Annotation submitted by Northwestern Polytechnical University,,0.0,0.0,0.0,31221828, ,Greater kudu,,23.0,x,[100],2867754166,204866,0,0,320432,511483,1640,211514,3695,525298,33649,23621,80850613,0,320432,320432,42
